"name", "basic_info", "cost_info", "avg_stars"
부산 광안리 W, "이용안내기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!선착순 쿠폰 대량 배포중 [받아서 바로쓰는 인기숙소 할인 쿠폰]() 쿠폰획득 사용 방법 예약을 원하시는 객실 상세 페이지에서 숙박 예약 터치쿠폰 목록에서 적용 가능한 쿠폰 터치쿠폰은 선착순이며, 조기마감 될 수 있습니다.주차 정보주차장 주소 : 등대주차장부산광역시 수영구 남천바다로33번길 109부산광역시 수영구 광안동 1951위 주소로 네비게이션 찍고 방문해주세요!숙소 소개안녕하세요. 부산 광안리 w 호텔 지배인입니다.저희 호텔은 한국 고유 감성 한옥 스타일을 추구하는 감성 호텔로2022년 05월 리모델링 오픈하였습니다.해수욕장 바로 앞에 위치하여, 드론축제광안대교 야경 등 광안리의 멋진 풍경을 품고 있으며최상의 어메니티와 최고의 컨디션 유지를 위해 노력하고 있습니다.고객님들의 선택에 최고로 보답하기위해 최선을 다 하겠습니다.감사힙니다.", 35,000원~, 4.7
부산 광안리 비엔나, "숙소 소개광안리 해수욕장 도보로 5분 거리수변공원 도보로 5분 거리", 20,000원~, 4.3
부산 광안리 유토피아관광호텔, "숙소 소개 ", 47,000원~, 3.6
부산 광안리 HY리얼티 호텔, "이용안내확인 사항차량 혼잡으로 인하여 금토요일은 입실시 주차 가능 상품 예약 고객님은 1회에 한해서 호텔 주차장 또는 제휴업체 주차장 주차 보장을 해드리니 이점 양해바랍니다.객실별 포함사항중 숙박 핫딜 및 일반 룸타입 대실은 포함사항 적용이 안되며 숙박은 일반 숙박 상품대실은 호캉스 페키지 상품만 포함됩니다.프론트 운영 시간: am 10:00 ~ pm 24:00오더 요청시간: am10:00~pm 24:00배정된 객실과 사진은 상의할 수 있습니다.인원추가 및 시간추가로 인하여 발생되는 금액 또한 객실별로 상의하며금액은(10.000원 ~ 15.000원) 발생됩니다.야놀자 회원혜택미성년자 입실 가능 여부는 직접 제휴점에 확인 후 예약하세요.미성년자 및 가족이 아닌 혼숙(남1여2 , 여1남2) 예약으로 인해 발생하는 입실거부에 대해서는 취소환불 불가합니다.당일예약은 해당객실이 마감되므로, 어떤 사유가 있던 취소,환불처리가 불가합니다.예약손님 입실시간 안내숙박 예약 후 연락이나 구두상 통보 없이 익일 am2:00까지 입실 하지 않는 경우 자동 퇴실 처리 됨을 알려드립니다.가맹점 사정에 의해 객실 정보가 수시로 변경 될 수 있습니다.이로 인한 불이익은 당사가 책임을 지지 않습니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.애완동물 동반은 불가합니다.모든 객실 타입은 랜덤으로 배정 됩니다.룸 지정이 필요하신 분은 호텔로 문의 바랍니다.필독 어플예약시 공지사항모든 객실은 랜덤 배정되오니 양지 하시길 바랍니다.성수기 특정일 공휴일에는 입실시간과 대실요금은 달라질수 있으니, 프론트로 문의바랍니다친절하게 안내해 드립니다.항상 노력하는 더 그랑 호텔이 되겠습니다. 감사합니다!Business Center출장 고객님 특별우대 합니다. 많은 성원 부탁드립니다.비즈니스코너에서는 고객 여러분의 성공적인 비즈니스를 위한 효율적이고 세심한 서비스를 제공해드립니다.복사(컬러, 흑백), 팩스 송수신, 인터넷, 스캔 서비스객실사용 안내(동반인원 및 체크아웃시간)객실 이용요금은 모든객실 동일 2인 입실 기준 입니다.고객님의 퇴실시간 오전11시 이며 이후의 퇴실시 1시간에 1만원의 추가요금이 발생됩니다.전객실 금연 객실입니다.주차관련 공지사항건물주차장 만차일 경우 외부주차장 마린랜드주차장(정마트, 신협건물 지하) 이용 부탁드립니다.객실당 1대까지 주차 가능하며, 차량 추가 주차시 1대당 1만원의 주차비가 발생합니다.숙소 소개2021년 12월 리뉴얼 오픈 혜택 BIG 31.호텔식 인테리어와 5성급 호텔 침구와 비품 구비2.철저한 방역소독(박테사이드 소독 진행)", 20,000원~, 4.6
부산 광안리 썬시티, "이용안내주차장 안내 (신호 주차장)부산 광안리 썬시티 호텔 맞은편 마포숯불갈비 옆 골목 신호 주차장기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!숙소 소개 바닷가 바로 앞, 진짜 가까운 광안리해수욕장주차장부산 광안리 썬시티 호텔 맞은편 마포숯불갈비 옆 골목 신호 주차장", 30,000원~, 4.1
부산 수영 메종드센텀, "이용안내확인 사항Maison de Centum Hotel전 객실 금연 입니다.객실 내부나 화장실에서 흡연 시 청소 비용 부과되며근처 객실에서 흡연 행위에 대한 항의로 인하여 적발 될 시환불 없이 바로 퇴실 조치 되십니다.메종 드 센텀을 찾아주시는 모든 손님들께서 편안히머물다 가시기 위한 호텔 규정입니다미성년자는 이용이 제한되어 입실 시에 신분증을 확인하오니 양해 부탁 드립니다.부모님 동반 아닌 이상 미성년자 분들은 절대 입실 불가기준 인원 초과 시 1인 2만원 발생합니다.최대 인원 외에 절대 입실 불가.(환불불가)유아 동반 시 미리 연락 주세요.남,여가 섞여서 3인 이상은 이용 불가합니다.풍선이벤트하시는경우 (벽지,커튼에 테이프붙이면안됩니다.)객실 내 음식 반입 시 벽지 손상에 주의해 주세요.과도한 손상 시 배상 책임은 고객 님에게 있습니다.무한대실이용시간은 최대시간입니다. 마감시간에 따라 이용시간제한Maison de Centum HotelMZ세대 Needs를 반영한 컨텐츠 호텔입니다.5성급 고이고이 침구가운65UHD SMART TV넷플릭스 무료 시청가능웨이브 온 무료 시청가능Disney 시청가능(개인아이디)YOUTUBE 시청가능메종 드 센텀 호텔에서 추억쌓기전 객실 넷플릭스 시청 가능전 객실 무료 WIFI 사용 가능무인 시스템(키오스크)으로 편리하게 입실 가능하며 자동 결제 시스템 구축2층 비대면 셀프존 운영일회용 숟가락,젓가락, 렌즈통(리뉴액), 위생용품, 비품등아이폰 충전기, C타입 충전기 객실내 완비프론트 대여품목 : 휴대폰 충전기, 고데기안락한 휴식을 위한 최고급 어메니티가 제공됩니다.입실 시에 신분증 확인 하오니 양해 부탁 드립니다. ( 신분증 지참 )성수기,특정일,공휴일은 요금 변동이 있을 수 있습니다.외출 시 카드 키 반납 부탁 드립니다. 분실 시 3만원 청구주차 정보탑차, 튜닝카, 차체가 낮은 차량의 경우 주차장 진입이 불가 하오니 프론트(0517574415)로 문의 주시면 친절히 답변 드리겠습니다.메종 드 센텀 호텔 환불 규정안내.7일 전 : 10% 공제 후 환불5일 전 : 30% 공제 후 환불3일 전 : 50% 공제 후 환불2일 전 : 80% 공제 후 환불1일 전 및 당일 : 환불불가Maison de Centum 연박 이용 Maison de Centum 연박 이용 시 공지사항 연박 이용 시 평일에는 별도 추가 요금 없습니다. 다만 공휴일 전, 금요일, 토요일, 일요일 연박 이용 시 추가 요금이 발생 되오니확인 부탁 드립니다. 따로 생성한 예약에 대한 유선 혹은 현장 연박 처리 요청 시 이 점 반영이 어려우실 수 있으며, 연박으로 이용을 원하시는 경우에는 예약 처음 생성 시 연박으로 예약을 부탁 드립니다. 체크인 시 따로 생성한 예약에 대한 연박 처리 요청이 불가한 사항으로 인한 환불요청은 승인이 어렵습니다. 연박 이용 시 지정 시간 청소 요청은 불가 합니다. 룸클리닝서비스 : 연박 시 룸클리닝서비스(객실청소)를 무료로 제공해드리며 오후 4시 오후 6시 사이에 진행됩니다.숙소 소개메종 드 센텀 호텔은 원래 낡고 오래된 모텔이었습니다.저희는 모텔을 매입하고, 깔끔한 인테리어, 다양한 컨텐츠, 더 나은 휴식을 위한아이템들을 더해 새로운 형태의 콘텐츠 호텔로 만들어 가고 있습니다.객실에서는 영화, 플레이스테이션, 음악 등 10종 이상의 컨텐츠를 경험할 수 있고,2층에는 잠시 쉬어갈 수 있는, 간편 조리가 가능한 캔틴 공간을 마련해놨습니다.또 전문적인 교육을 받은 직원이 체계 잡힌 응대 서비스를 제공하고,여러분이 머무는 공간의 청결 상태를 책임집니다.메종 드 센텀 호텔의 모든 객실에서 OTT 서비스, 크리에이터들의 작품이 담긴 액자,더 나은 휴식을 위해 아늑호텔이 직접 개발한 고이고이 침구류와 어메니티를경험해 보실 수 있습니다.. 지원 OTT 서비스 : 넷플릭스 디즈니플러스 유튜브", 30,000원~, 4.9
부산 수영 S, "이용안내기본규정입실시 기준 인원은 2인이며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.객실은 체크인시 배정되며, 상기 이미지와 다를 수 있습니다. 상기 이미지의 객실 예약을 원하실 경우, 프런트로 문의 부탁드립니다성수기 및 특정일, 공휴일(전일 포함)에는 요금변동이 있을 수 있습니다.", 25,000원~, 3.7
부산 광안리 씨티, "입실아동입실 불가금연전 객실 금연", 40,000원~, 4.3
부산 광안리 휴, "이용안내기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.환불 및 취소는 규정에 따라 상이하게 처리될 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!", 50,000원~, 3.3
부산 광안리 넘버25 광안점, "이용안내기본규정각 객실의 입실 기준을 확인바라며, 추가 인원시 현장에서 추가요금 결제됨을 알려드립니다.성수기 및 특정일, 공휴일(전일 포함)에는 요금 변동이 있을 수 있습니다.입실 시 신분증을 확인하고 미성년자는 입실이 제한됩니다(신분증을 꼭 지참해주시기 바랍니다.)불편사항 있을 시 언제든지 안내실에 문의주세요. 친절하게 답변해드리겠습니다~!숙소 소개전 객실 오리털 이불과 라텍스 메트리스를 사용하여 더 나은 휴식을 하실 수 있습니다.저희 숙소는 24시간 예약 및 문의 가능하시며 항상 친절한 서비스를 위해 최선을 다하겠습니다.2020년8월1일NEW OPEN No.25 HOTEL광안점 이번에 새롭게 오픈하여 항상 고객님들을 먼저 생각하는 숙소가 되겠습니다.", 30,000원~, 4.8
부산 수영 맥스, "입실아동입실 불가금연전 객실 금연", 25,000원~, 4.0
